status	body	url
Cancelled	"Focus Taiwan News Channel:

Activists on Friday applauded the government’s decision to scrap plans to expand the coal-fired Shen’ao power plant, which had been met with heavy opposition from environmental groups since it was announced in March.

Hung Shen-han (洪申翰), secretary-general of the Green Citizens’ Action Alliance, hailed the government’s decision as a step in the right direction, saying the project would have had a profoundly negative affect on the environment if the project had been carried out. The government needs to be more decisive in promoting energy transformation instead of resorting to coal or nuclear power, Hung contended.

Chen Chih-chiang (陳志強), head of the Anti-Shen’ao Self-Help Association, said that while he applauded the decision, he will only have peace of mind when he sees the Ministry of Economic Affairs and state-run utility Taiwan Power Co. (Taipower) make the announcement official on paper.

Premier Lai Ching-te (賴清德) said at a legislative hearing earlier Friday that he agreed with a decision made by the (MOEA) to shelve the project in New Taipei. The announcement represented a U-turn from March 2018, when Lai’s administration approved an environmental impact assessment (EIA) for the Shen’ao facility and appeared determined to proceed with the project.

The government’s reversal showed on Friday that public opinion and people power can indeed prevail, Hung said.

More: Activists applauds decision to scrap Shen’ao expansion plan"	https://ieefa.org/taiwan-premier-agrees-to-cancel-coal-plant-expansion/
Cancelled	A file picture of a Repsol oil drilling platform off the coast of Spain. Photo: Bloomberg	https://www.scmp.com/news/china/diplomacy-defence/article/2138619/vietnam-scraps-south-china-sea-oil-drilling-project
Cancelled	"Redondo Peninsula (RP) Energy Inc.—an affiliate of both the MVP and Aboitiz groups—has canceled a P46.3-billon order for two coal-fired generators from a South Korean contractor, citing the continued delay of regulatory action on related supply contracts and tariffs.

Doosan Co. Ltd. last week informed the Korea Exchange that its subsidiary, Doosan Heavy Industries and Construction Co. Ltd., received from RP Energy a letter of contract termination on March 13.

ADVERTISEMENT

Based in Seoul, the Doosan group is engaged in infrastructure support businesses ranging from power generation, desalination and engines as well as consumer and service businesses.

Doosan said in its regulatory filing the contract with RP Energy —valued at 952.3 billion Korean won or about $891 million—was canceled because “the NTP (notice to proceed) for this project was not issued until Dec. 31, 2017, due to delayed tariff approval for the project by the Philippine Energy Regulatory Commission.”

According to the Korean firm, Doosan Heavy and RP Energy were “in negotiations for the resumption of the project” despite the latter having served notice of the contract’s termination.

When asked for comment, RP Energy declined to give any, citing the sensitive nature of ongoing talks with the Doosan group.

First announced in October 2016, the engineering, procurement and construction contract covered two 300-megawatt generators that use CFB (circulating fluidized bed) technology.

RP Energy is a partnership among Meralco, Aboitiz Power Corp., and Taiwan Cogeneration Corp. through their respective subsidiaries Meralco PowerGen Corp., Therma Power Inc. and Taiwan Cogeneration International Corp.

On Feb. 26, Meralco president and chief executive Oscar S. Reyes reiterated that a power supply agreement (PSA) between RP Energy and the distribution giant—covering 225 MW of the Redondo facility’s 300-MW Unit 1 —was submitted for action at the ERC in April 2016.

Reyes said public hearings, a technical working group review and assessment of the PSA, the tariff and other related processes were “essentially completed at the end of April 2017.”

RP Energy has also signed with Aboitiz Energy Solutions Inc. a separate PSA for the Redondo Unit 1’s remaining 75 MW of capacity.

ADVERTISEMENT

The RP Energy PSAs were among several PSAs that involved Meralco and were still pending with the ERC, which has recently just emerged from paralysis caused by an order from the Office of the Ombudsman for the suspension of four ERC commissioners. The Court of Appeals issued last February a 60-day temporary restraining order against the Ombudsman’s decision.

“Their (PSAs’) approval with urgency is needed, even as the passage of time since their filing in 2016 has already caused significant increases in the (EPC) costs and financing costs of these new power plants,” Reyes said.

“These PSAs are required to be in place by their target commercial operations date to ensure adequate, efficient and reliable power supply and to thereby avert the risk of power outages that will be damaging to the economy, businesses and industries, and households,” he added.

Subscribe to Inquirer Business Newsletter

Read Next

EDITORS' PICK

MOST READ"	https://business.inquirer.net/247910/ph-firm-cancels-p46-b-coal-fired-plant-contract
Cancelled	"BERLIN (Reuters) - Germany is set to become the first country to drop both nuclear and coal power under a landmark agreement to compensate workers, companies and regional governments as it switches off brown coal-fired plants by 2038.

Brown coal train lorries of RWE Rheinbraun filled with lignite are being transported near the coal power plant of Niederaussem of German utility RWE, west of Cologne, Germany, January 16, 2020. REUTERS/Wolfgang Rattay

The government struck a deal worth more than 40 billion euros ($44.7 billion) in the small hours of Thursday morning with the premiers of Germany’s coal-mining regions.

Once the heartland of Germany industry, the coal regions of North-Rhine Westphalia have fallen on hard times as traditional heavy industries have lost sway, while coal regions in the east have yet to fully shrug off the impact of four decades in Communist East Germany.

Designed to ensure Europe’s largest economy meets its 2030 target for cutting greenhouse gas emissions, the exit will be accompanied by heavy investments in renewable energy.

“Germany, one of the strongest and most successful industry nations in the world, is taking huge steps towards leaving the fossil fuel era,” Finance Minister Olaf Scholz told a news conference.

The decision marks a major turnaround for Chancellor Angela Merkel’s conservative-Social Democrat coalition. It abandoned as unachievable a key emissions target shortly before taking office in 2017, only to change course after growing public concerns about climate change fuelled a surge in polls by the Green Party.

“These were tough negotiations,” Environment Minister Svenja Schulze said. “But you can see the result - we are the first country that has a binding agreement to exit coal and nuclear power - and that’s an important signal internationally.”

Economy Minister Peter Altmaier said the legislation would be brought before parliament by the end of January.

The oldest, dirtiest plants, some dating back to the 1950s, will go first, starting with a 300MW plant in the Rhineland scheduled to close this year. Over the following 18 years, the remaining 29 will close.

“What we have here is a good agreement for climate protection because it makes it clear that we mean business,” Altmaier told a news conference.

Caught on the hop when a series of unusually hot summers and the impact of Swedish schoolgirl Greta Thunberg’s Fridays for Future movement caused public opinion to turn, the German government last year introduced a major climate package, which included economy-wide carbon pricing.

The government added on Thursday that carbon emissions certificates held by power stations would be cancelled after they close, a move that should cap emissions and drive up the prices for certificates traded under the European Union’s scheme.

Analysts thought the impact on the coal market would be limited, since EU demand for coal has long stagnated in the face of competition from renewables and gas. Coal prices fell 40% last year and have barely recovered since.

COMPENSATION FOR ALL

The affected states of Brandenburg, Saxony and Saxony-Anhalt in the east and North-Rhine Westphalia in the west will get up to 40 billion euros in compensation from Berlin. Affected companies will get 4.35 billion euros.

They include RWE (RWEG.DE), which according to two government sources will get 2.6 billion euros for shutting down two coal-fired plants, and miner Mibrag, owned by Czech energy group EPH, which will get 1.75 billion euros.

Shares in RWE, Germany’s largest operator of coal-fired power plants, rose as much as 3% to 30.3 euros on the news, their highest level since Sept. 25, 2014.

Energy-intensive companies which compete internationally will be eligible for annual subsidies from 2023 to compensate for higher electricity costs caused by the coal exit, government spokesman Stefan Seibert said, without giving details.

Even so, the BDI industry association criticised the agreement, saying companies had hoped for more help to cope with increased energy costs.

Seibert said that Berlin would also pay compensation to employees affected by the coal exit law up to 2043. The exact sum for each worker remains unclear.

Germany already has plans to phase out hard coal power stations, a process that is already well under way. The new package extends that to brown coal, or lignite, of which Germany is the world’s largest producer.

Slideshow (19 Images)

Brown coal generates about 19% of the country’s electricity, but is considered the most polluting type of coal, partly because its low energy density means more must be burned.

The process will see at least one more coal-fired power station brought online before a complete exit from coal. Utility Uniper’s (UN01.DE) new Datteln 4 coal-fired power plant will be connected to the grid, since the modern unit is cleaner than the first stations to be taken off line.

Elsewhere, the loss of energy caused by the coal exit will be offset by adding natural gas-powered capacity at existing plants, for example at Jaenschwalde in Brandenburg."	https://www.reuters.com/article/us-climate-change-germany-coal/germany-adds-brown-coal-to-energy-exit-under-landmark-deal-idUSKBN1ZF0OS
Cancelled	"Sign up here for GlobalData's free bi-weekly Covid-19 report on the latest information your industry needs to know.

Normandy solar road

Solar roads have long been touted as a possible miracle solution to the world’s energy crisis, as they are less disruptive than wind turbines and can be built atop existing infrastructure. However, the world’s flagship solar road project, the Normandy road in France, has proven to be a failure after two years of operations, with the road only producing around half of the power originally estimated, and engineering issues with the road itself leading to 100m of the road falling into disrepair, and being demolished.

The high volume of traffic has been a contributing factor to both issues, with the solar panels that made up the surface of the road rendered all but useless when objects such as cars pass over them, preventing sunlight from hitting the panels. Falling leaves have also been reported to have caused similar disruptions, highlighting the fragility of operations on the road, and suggesting that the technology may not yet be a robust and reliable source of power.

However, solar roads have seen success elsewhere, with a solar bike lane in the Netherlands exceeding its production expectations in 2018, producing 73kWh per square metre per year, compared to predictions of up to 70kWh. While the road is only 70m long, and so has not produced power on a significant scale, the success of this project suggests there is potential for solar roads to be a contributor to the world’s clean energy mix in the future, if countries and companies can overcome the engineering challenges that plagued the Normandy road.

Medicine Hat solar facility

Earlier this year, the Canadian city of Medicine Hat announced that it would cease operations at a concentrated solar plant after five years due to low production and spiralling expenses. The plant was expected to cost $9m upon completion in 2014, but the city has had to pay an additional $3m to cover overrunning expenses. With the facility producing less than one megawatt of power, Medicine Hat leadership decided to abandon the ineffective facility.

Much of the facility’s struggles have been based on the geography of Canada, which is largely unsuitable for large-scale solar production due to a lack of sunlight. Medicine Hat itself receives an average of 2,544 sunshine hours a year, significantly lower than the 3,470 sunlight hours a year enjoyed by California, the US state with by far the largest solar production. External factors such as declines in the price of natural gas, the energy source solar was intended to replace in the city, have also contributed to the unprofitability of the plant, with consumers more likely to purchase power from natural gas sources, rather than the solar plant.



The plant’s struggles highlight the economic importance of solar projects, and the reality that many will struggle to get off the ground if they do not make money, despite their environmental credentials. However, it is encouraging that a major city has made a significant and reasonably long-term commitment to solar power, and while the geography of Canada may prevent solar projects from ever flourishing there, hope remains that cities in other parts of the world will follow Medicine Hat’s example.

Saudi mega solar plant

While Medicine Hat could be commended for its ambition, other solar projects have aimed for far loftier goals than could be reasonably delivered. In March, Japanese conglomerate SoftBank and the Saudi Public Investment Fund announced plans for a titanic 200GW solar facility, which would increase the country’s solar production by orders of magnitude, from the 50MW installed by the end of 2018, and cost up to $200bn.

However, concerns over financing and support for the project have ultimately undermined its feasibility. Any project of this scale requires coherent and cohesive support from a number of parties, but this project is reported to have gone ahead without consultation with Saudi government officials, and steps on the toes of another raft of state-supported Saudi renewable projects, with the country’s Renewable Energy Project Development Office awarding a contract for a 400MW wind farm for $500m, a project that has both received state backing and is a much more plausible project than the mega-solar plant.

Despite the ultimate failure of the project, it is encouraging to see large-scale solar facilities being constructed, or at least considered in Saudi Arabia. Indeed the country’s targets for solar energy production have constantly being pushed up, from 16GW by 2032 in 2013 to 41GW by 2040 two years later. With annual sunshine hours reaching 3,230, close to that enjoyed by California, there is significant potential for solar projects in the country, provided they can be effectively financed and managed.

India’s cancelled auction

The importance of cross-party support in constructing solar facilities is also highlighted by a recent spate of cancellations of Indian solar projects. In October 2018, the Solar Corporation of India (SECI) cancelled 2.4GW of commissioned solar projects following an auction just four months earlier, wiping almost all of the 3GW that was commissioned off the grid. The dispute stems from significant differences in tariffs quoted by the companies who were awarded the projects in the initial auction, with SECI not willing to see projects with such a range of financial consequences installed under its authority.

While SECI’s stance is understandable, the episode highlights the fragility of the Indian solar sector, and the cancellations will do little to encourage investors to back future solar projects, and anger environmentalists who want to see India take advantage of its reasonable 2,461 sunshine hours per year. Around 8GW of new solar projects were cancelled in 2018, as India struggles to coherently back new solar projects, instead showing support for new investments initially, only to withdraw backing later.

The cancellations are predicted to cripple the country’s solar growth, with Wood Mackenzie reporting that the annual growth rate of new solar installations collapsed from 63% in 2017 to just over 1% in 2018. With India setting an ambitious target of producing 100GW of solar production by 2020, up from an estimated 38GW that will be installed by the end of 2019, confusion surrounding solar auctions and tangible government support for projects could be a significant impediment for the country’s clean energy future."	https://www.power-technology.com/features/solar-failed-projects-struggling/
Cancelled	"South Korea’s Doosan Heavy Industries & Construction Co.’s nearly 1 trillion won ($940 million) deal to build a coal-fired power plant in the Philippines has been cancelled two years after it signed the initial contract with Redondo Peninsular Energy Corp. in October, 2016.The top Korean power plant equipment maker said in a regulatory filing on Wednesday that its engineering, procurement, and construction (EPC) contract to build a coal-fired power plant for Redondo Peninsular Energy in the Philippines is no longer effective after the Filipino company terminated the 952.3 billion won contract and officially notified Doosan Heavy Industries & Construction its termination on Tuesday.Shares of Doosan Heavy Industries & Construction lost 3 percent, or 450 won, to 14,700 won on Thursday from a day ago.An unnamed official from Doosan Heavy Industries & Construction said that as the Philippines’ Energy Regulatory Commission has delayed approval for energy tariffs, the notice to proceed the plant’s construction has not been issued until the effective date of Dec. 31, 2017 for the agreement. The Korean company has been trying to continue the project by narrowing differences between the two parties via several rounds of negotiations, but it failed to reach an agreement.Under the EPC contract signed by Doosan Heavy Industries & Construction with Redondo Peninsular Energy in 2016, the first of the two coal-fired power plant units was to be completed by the end of 2020 with the construction of both units due to begin last year.After the cancellation notice, Doosan Heavy Industries & Construction has renewed fresh talks with the power company to seek for ways to kick off the construction against the sluggish global power industry.Shares of Doosan Heavy Industries & Construction have been losing ground lately due to dwindling orders and growing concerns that nuclear phase-out policies at home and abroad would hurt the company’s sales.In December, Seoul-based credit rating agencies including NICE Investors Service and Korea Investors Service lowered the credit rating of Doosan Heavy Industries & Construction by one notch from A- with a negative outlook to BBB+ with a positive outlook, reflecting such gloomy outlook on the company’s business.To improve its financial health, Doosan Heavy Industries & Construction recently sold off its 42.66 percent stake in Doosan Engine.

By Woo Je-yoon and Lee Eun-joo

[ⓒ Pulse by Maeil Business News Korea & mk.co.kr, All rights reserved]"	https://pulsenews.co.kr/view.php?year=2018&no=171004
Cancelled	"HANOI/SINGAPORE (Reuters) - Vietnam has halted an oil drilling project in the “Red Emperor” block off its southeastern coast licensed to Spanish energy firm Repsol following pressure from China, three sources with direct knowledge of the situation told Reuters on Friday.

FILE PHOTO: A Repsol logo at a petrol station in Bormujos near the Andalusian capital of Seville, southern Spain March 3, 2016. REUTERS/Marcelo del Pozo/File Photo

It would be the second time in less than a year that Vietnam has had to suspend a major oil development in the busy South China Sea waterway under pressure from China.

A source with direct knowledge of the situation said government ministries in Vietnam had paused the project while the decision-making politburo debates whether to suspend or indefinitely terminate the contract.

The decision, which hangs on whether the fees incurred by contract cancellation will exceed the cost of resisting Chinese pressure, is on hold until the politburo meets, the source said.

That meeting has been delayed by overseas trips by Vietnam’s prime minister Nguyen Xuan Phuc, a series of visits by foreign dignitaries to Hanoi, and the death of former prime minister Phan Van Khai on Saturday.

“The ministries are determined to terminate the contract,” said the source, who asked not to be identified because of the sensitivity of the situation.

A source with direct knowledge of the situation confirmed that the project, which is a joint venture with state oil company PetroVietnam, had been stopped following pressure from China.

A source at Repsol told Reuters high-level executives had been discussing how to respond to the pressure, which had been applied both directly by China, and indirectly via Vietnam.

A spokesman for Repsol in Madrid declined to comment. PetroVietnam executives declined to comment. The Vietnamese foreign ministry did not immediately respond to an emailed request for comment.

Asked at a regular briefing if China had pressed either Vietnam or Repsol, Chinese foreign ministry spokeswoman Hua Chunying said she did not know where such news had come from, but did not elaborate.

“We hope the relevant sides can work together to maintain the hard-earned positive situation in the South China Sea,” she said.

‘RED EMPEROR’

Red Emperor, known in Vietnamese as the Ca Rong Do field, is part of Block 07/03 in the Nam Con Son basin, 440 km (273 miles) off the coast of Vietnam’s southern city of Vung Tau.

The $1-billion field of moderate size by international standards is seen as a key asset to help slow the decline of Vietnam’s stalling oil and gas production.

But the block lies near the U-shaped “nine-dash line” that marks the vast area that China claims in the sea and overlaps what it says are its own oil concessions.

Located in waters around 350 metres (1,148 ft) deep, it is considered to be profitable from around $60 per barrel. Current Brent crude oil prices are almost $70 per barrel.

The field’s estimated potential recovery is around 45 million barrels of crude oil, 172 billion cubic feet of natural gas and 2.3 million barrels of condensate, a super light form of crude oil that is mostly a byproduct of gas production.

Global crude oil, by comparison, is at almost 100 million barrels per day. Global gas consumption is around 4 trillion cubic metres per year.

The move came as Repsol was making final preparations for commercial drilling, according to the BBC, which first reported the news on Friday.

A rig, the Ensco 8504, was due to depart from Singapore for the drill site on Thursday, the BBC said, citing an unnamed energy industry source.

Repsol spent around 33 million euros ($41 million) on exploration in Vietnam last year, according to the company’s 2017 profit and loss statement.

Repsol’s top management considers the Red Emperor site one of the company’s future growth projects.

Repsol, which has a 51.75 percent stake in the project, signed a 384-million-euro rental contract for a rig to start work on a Vietnamese site in 2019, according to the statement.

Just under half the company’s 1 billion euro ($1.23 billion) investments for which contracts have been signed for 2018 are in Vietnam.

(This version of the story has been refiled to clarify attribution in paragraph 7)"	https://www.reuters.com/article/us-southchinasea-vietnam/vietnam-halts-south-china-sea-oil-drilling-project-under-pressure-from-beijing-idUSKBN1GZ0JN
Cancelled	"A unit of the Manila Electric Co. is now considering to look for a new contractor to build a planned 600-megawatt power plant at the Redondo Peninsula in Zambales as the previous contractor had proposed a new contract that would make the project nonviable.

Rogelio L. Singson, president and chief executive of Meralco PowerGen Corp. or MGen, yesterday said in a briefing that South Korean firm Doosan group had submitted a proposal that pushed up costs “substantially.”

ADVERTISEMENT

Redondo Peninsula (RP) Energy Inc. — a partnership among Meralco, Aboitiz Power Corp. and Taiwan Cogeneration Corp. through their respective subsidiaries — last March terminated a P46-billion engineering, procurement and construction (EPC) contract with Doosan Heavy Industries & Construction Co. Ltd.

According to Doosan, RP Energy cancelled the contract because “the NTP (notice to proceed) for this project was not issued until Dec. 31, 2017, due to delayed tariff approval for the project by the Energy Regulatory Commission” or ERC.

If RP Energy had not cancelled, the company would have been burdened with commitment fees while its application lingered in uncertainty at the ERC.

Both RP Energy and Doosan subsequently said they were in talks related to a revised contract.

Yesterday, Singson said Doosan’s new proposal had raised the project cost too much.

In a separate interview, Singson said the proposal would push down the projects internal rate of return — a measure of profitability — to below 8 percent.

“With interest rates at 7 percent, that would mean we would just be working for the banks,” Singson said.

He added that Doosan suggested a reconfiguration of the project from a coal-fired power plant complex with two generators at 300 MW each to one with a single generator at 600 MW.

“This would reduce the unit cost, but at a different (financing) price,” Singson said. “So now we’re looking at what would be the best EPC contractor available.”

ADVERTISEMENT

Read Next

EDITORS' PICK

MOST READ"	https://business.inquirer.net/251637/rp-energy-seeking-contractor-600-mw-power-project-zambales
Cancelled	"MADRID (Reuters) - Spain’s Repsol said it had suspended oil drilling in a block off Vietnam, where the prospecting in South China Sea waters claimed by China had infuriated Beijing and brought Chinese pressure on Vietnam to stop.

FILE PHOTO: A Repsol logo at a petrol station in Bormujos near the Andalusian capital of Seville, southern Spain March 3, 2016. REUTERS/Marcelo del Pozo/File Photo

Tension has been growing between Vietnam and China over energy development in the waterway, where extensive Chinese claims are challenged by five Southeast Asian countries and disputed by the United States.

Repsol’s chief financial officer, Miguel Martinez, said work had been suspended off Vietnam, according to the transcript of a conference call with analysts last week.

“We are working with the PetroVietnam and with the Vietnamese authorities and the only comment is that right now, operations have been suspended,” he said.

“We will have to see what the output is, but as mentioned $27 million is what we have spent till now in this well.”

A Repsol official confirmed the suspension on Wednesday, but declined to give further details.

Drilling began in mid-June in Vietnam’s Block 136/3, which is licensed to Vietnam’s state oil firm, Spain’s Repsol and Mubadala Development Co [MUDEV.UL] of the United Arab Emirates.

The block lies inside the U-shaped “nine-dash line” that marks the vast area that China claims in the sea and overlaps what it says are its own oil concessions.

China had urged a halt to the exploration work and a diplomatic source with direct knowledge of the situation said that the decision to suspend drilling was taken after a Vietnamese delegation visited Beijing.

“Vietnam decided it didn’t want to pick a fight with China over this,” the source said.

Foreign Policy magazine said this week that China had threatened military action against Vietnam if it did not stop the drilling. It said that a decision to stop was made following acrimonious meetings of a divided politburo.

Vietnam has not confirmed the suspension of drilling but last week defended its right to explore in the area.

“Vietnam’s petroleum-related activities take place in the sea entirely under the sovereignty and jurisdiction of Vietnam established in accordance with international law,” Vietnamese Foreign Ministry spokeswoman Le Thi Thu Hang said.

“Vietnam proposes all concerned parties to respect the legitimate rights and interests of Vietnam.” China claims most of the energy-rich South China Sea through which about $5 trillion in ship-borne trade passes every year. Brunei, Malaysia, the Philippines, Taiwan and Vietnam also have claims.

David Shear, a former U.S. ambassador to Vietnam and a former assistant secretary of defense for Asia and Pacific under President Barack Obama, said that he believed that as a result of the spat Vietnam had lost two oil drilling sites.

He blamed it in part on “inattention” by President Donald Trump’s administration in the region.

“This is a setback for the rules-based order and for our interests,” he said.

Thomson Reuters data showed the drilling ship Deepsea Metro I was in the same position on Sunday as it had been since drilling began on the block in the middle of June.

Greg Poling, director of the Asia Maritime Transparency Initiative at the Center for Strategic and International Studies said the suspension of drilling did not mean the contract had been canceled.

“Hanoi could greenlight Repsol drilling another well nearby, but it’s certainly an expensive delay,” he said."	https://www.reuters.com/article/us-southchinasea-vietnam/repsol-says-drilling-suspended-on-vietnam-oil-block-disputed-by-china-idUSKBN1AI27D
Cancelled	"Renewables developers eyeing Saudi Arabia remain wary of the market following the news that the world’s biggest solar project has been canceled.

The $200 billion, 200-gigawatt solar plant planned by SoftBank and the Saudi Public Investment Fund had raised skepticism among developers when it was announced in March, partly because of technical concerns over how it might be integrated into the grid.

The main worry, though, was that the megaproject appeared to have been approved independently of plans for an orderly ramp-up of solar through a tender program managed by the Saudi Renewable Energy Project Development Office (REPDO).

Soon after the SoftBank agreement was unveiled, it emerged that top officials in the kingdom had been excluded from negotiations, adding further uncertainty.

Given the haphazard way in which the deal was brokered — and the fact that the Saudi state and SoftBank had both previously announced plans for massive solar investments that had been canceled — last week’s news came as no surprise.

“Precedent would suggest that grand solar plans from SoftBank or the Saudi state come with a gap between promises and reality,” said Benjamin Attia, global solar analyst with Wood Mackenzie Power & Renewables. “This is no exception.”

He said the project never got beyond an initial feasibility study.

According to The Wall Street Journal, the announcement of the freeze was greeted with relief by Saudi energy officials. “Everyone is just hoping this whole idea would just die,” one said.

Although the SoftBank project was widely viewed as being doomed from the start, the cancellation is a further blow to the Saudi solar market.

In 2013, for example, the nation’s King Abdullah City for Atomic and Renewable Energy set a target of installing 16 gigawatts of PV by 2032. By 2015, the target had gone up to 41 gigawatts, including concentrated solar power, but had been pushed back to 2040.

As of last year, though, Saudi Arabia had installed only 50 megawatts of PV. Before the SoftBank announcement, REPDO had begun to instill a measure of confidence in the market through a series of National Renewable Energy Program (NREP) tenders.

The first of these saw 300 megawatts of solar being awarded to ACWA Power. REPDO was due to issue a second solar tender this year, for 3.3 gigawatts of PV. So far, however, the only tender to come out of the Office in 2018 has been for a $500 million, 400-megawatt wind farm.

REPDO said it received four bids in July and committed to picking a winner in December.

The WSJ said Saudi officials are now working on a revised strategy, which should be unveiled at an investor conference called the Future Investment Initiative 2018, happening in late October in Riyadh.

Developers and investors will most likely be hoping to see REPDO back in charge of proceedings. “REPDO's leadership in the NREP Round I tender last year was generally very good,” Attia said.

Putting the SoftBank project on the backburner “is a step in the right direction for investor certainty,” he said. However, he added: “The Saudi solar market's future is still in limbo until the stated ‘broader, more practical’ renewables strategy is announced in about a month.”

Until then, he said, there is still no indication on how the SoftBank memorandum of understanding that has now been sidelined might affect the Round II tenders that were due this year.

“It's possible that things go back to normal, like this never happened,” Attia said, “Alternatively, the lingering uncertainty and larger project size could drive a less competitive Round II tender. We'll have to wait and see the details of the new renewables strategy in a few weeks.”

That’s if the announcement actually takes place as planned, of course. In the stop-start world of Saudi solar, developers and investors are learning to take nothing for granted."	https://www.greentechmedia.com/articles/read/saudi-outlook-remains-uncertain-after-softbank-pulls-out
Cancelled	"Saudi Arabia has reportedly cancelled a $200bn solar project with Japan’s SoftBank just months after launching it.

The two sides announced the mega development during Saudi Crown Prince Mohammed bin Salman’s visit to the United States in March.

It was expected to have the capacity to produce up to 200GW of capacity by 2030, with an initial phase of 7.2GW projected to cost $5bn.

Read: Saudi Arabia Shelves Work on SoftBank’s $200 Billion Solar Project

The Wall Street Journal cited sources as confirming no one was currently working on the project.

Instead the kingdom is expected to announce a more “practical” renewable energy plan at a Public Investment Fund conference this month.

Read: Saudi’s PIF announces plans for second investment conference

In February, the kingdom selected local firm ACWA Power for its first photovoltaic solar project.

The 300MW plant in Saraka is expected to require $300m of private sector investment and become operational next year.

The kingdom aims to generate 9.5GW of solar power annually by 2023.

Read: Saudi Arabia selects ACWA Power for 300MW solar project"	https://gulfbusiness.com/saudi-scraps-200bn-solar-project-months-after-launch/
Cancelled	"SINGAPORE - The joint project between Singapore and Andhra Pradesh to develop the state's new capital called Amaravati has been officially terminated, said the Ministry of Trade and Industry in a press statement on Tuesday (Nov 12).

The statement noted that the decision by the government of Andhra Pradesh to close the Amaravati Capital City Start-Up Area project via a government order dated Nov 11 is based on mutual consent between the Andhra Pradesh government and a Singapore consortium.

""Following the change in scenario for the development of Amaravati Capital City, it is no longer feasible to develop the Amaravati Capital City Start-up Area as originally planned,"" said Singapore Amaravati Investment Holdings (SAIH) in a separate statement.

""Therefore, our joint development company Amaravati Development Partners (ADP) and the state government of Andhra Pradesh have mutually agreed to terminate the project.""

In the press statement by MTI, Minister-in-charge of Trade Relations S. Iswaran said: ""We note that the newly elected government of Andhra Pradesh has decided not to proceed with the start-up area given its other priorities for the state.

""Companies recognise such risks when venturing into any overseas market and factor them into their investment decisions...

""Singapore companies remain interested in opportunities in Andhra Pradesh and other Indian states because of the size and potential of the market. Our economic agencies will continue to help our companies internationalise by exploring opportunities in India and other overseas markets.""

He also noted that the Singapore consortium companies have stated that the project has cost them a few million dollars, and that its closure does not impact their investment plans in India.

SAIH said in its statement: ""As the project is still at its early stages and the land in the start-up area has yet to be made available to ADP for development, costs incurred are limited to design services prior to commencement of execution works on the ground, amounting to a few million dollars.""

Related Story Andhra Pradesh cancels Amaravati city deal with Singapore consortium

Related Story Singapore and Andhra Pradesh discuss progress on new capital city Amaravati

Related Story Looming polls worry Amaravati farmers in India

In September, Mr Iswaran had told Parliament that Singapore companies involved in the project were evaluating their investment.

No state funds had been used for the project, he had said.

""In terms of whether there were any subsidies or grants by the Government for investments in the state, the answer is no.""

He said then that the companies' commercial discussions were confidential and he was not privy to the details of their total investment.

The Andhra Pradesh government sought Singapore's help in 2014 to plan the new capital. It was the brainchild of its then Chief Minister N. Chandrababu Naidu.

Subsequently, a consortium of Ascendas-Singbridge, now part of CapitaLand Group, and Sembcorp Development was awarded a joint venture opportunity to develop the city.

Related Story Amaravati project low priority for new Andhra Pradesh govt

After Mr Naidu's election defeat by Mr Jagan Mohan Reddy's YSR Congress party in May this year, the World Bank withdrew US$300 million (S$417 million) in funding for the project, after the central government stopped supporting it.

SAIH said that termination of the project should not ""in any way"" impact CapitaLand's and SAIH's investment plans in India, which remains a key market for both companies.

The project closure is also not expected to have a material impact on the earnings per share and net asset value per share of Sembcorp Industries for the financial year ending Dec 31, 2019, it said.

Ms Laurel Ostfield, spokesman for Asian Infrastructure Investment Bank (AIIB), had told The Straits Times in September that ""AIIB is no longer considering the Amaravati Sustainable Infrastructure and Institutional Development Project for funding"", reiterating an earlier announcement the bank made in July.

Mr Reddy, in criticising the project, claimed the land rates were fixed under the previous administration.

Other reports claimed he was trying to erase the political legacy of his electoral rival.

Related Story Speaking Of Asia: Amaravati plans still more dream than reality

Related Story India's Amaravati smart city project a launchpad for Singapore firms

He set up a committee to review the project, covering everything from the land pooling system to the tenders issued for road building and housing.

The son of former chief minister and influential Congress politician Y.S. Rajasekhara Reddy, the younger Reddy's party won 151 out of the 175 seats in the state assembly.

His government also cancelled the twice-weekly flights connecting Amaravati's Vijaywada Airport and Singapore's Changi Airport, citing costs, according to Indian media.

The flights started last December."	https://www.straitstimes.com/singapore/amaravati-city-joint-project-officially-terminated-mti
